restaurant_id;name;description;price
6;Lobster Tortellini ;plus maine lobster, english peas, fennel shallot salad , grana, truffle and chive oils;18
6;Gulf Coast Red Snapper Crudo ;plus yukon gold causa, satsumas, indian finger chiles, pistachio vinaigrette;17
6;Smoked Halibut Chowder;;15
6;"Ocean Salad ""Greek Style"" with Fried Feta";Crispy greens, roma tomatoes, red onion, and kalamata olives.;12
6;Bubblegum Roll;Tempura shrimp, tuna, cucumber, avocado, sriracha, and wasabi aioli.;15
6;Soul Roll;Tempura fried alaskan king crab. Jalapeno, cream cheese, and carrots.;16
6;Tempura Ocean;Tuna, salmon, sesame oil, and chives.;14
6;DEE's Roll;bbq eel, tamago, red pepper, cucumber, green onion, avocado, eel sauce;18
6;Veggie Tempura Roll;bell pepper, shiitake, carrot, green onion, asparagus, sesame seed, ginger dressing;13
6;Spicy Crab Salad Roll;"tuna, crab, scallions, tempura, spicy mayo, eel sauce
";16
6;Spicy Tuna Tempura Bonbons;Cream cheese, sambal, hot mustard, and sweet chili glaze.;14
6;Smoked Salmon King Crab;Avocado, cucumber, and sambal aioli.;15
6;Hereford Filet Mignon;Potato pave, haricot verts, caramalized onion bacon foam, and worcestershire blue butter.;44
6;Grilled Main Lobster;"1.5# maine lobster, oregon red dulce seaweed butter, kale &amp; toasted almonds";52
6;G.B. Scallops;Red lentils and  barley, golden chanterelles, parsnip purée, and skordalia.;37
6;Thai Green Curry Bouillabaisse;Lobster tail, gulf shrimp, mussels, clams, pesce, and pineapple jasmine rice.;48
6;Gulf Shrimp Al Ajillo;garlic, flat leaf parsley, lemon white wine, h.c. tomato chive risotto, griddled baguette;33
6;Crispy Duck Breast;"butter braised radishes, carrot sage puree, granny apple chips, red delicious orange gastrique
";36
6;Grilled King Salmon;"artichoke barigoule, baby carrots, pearl onions, local pintos, lardons, jus
";36
6;Alaskan Halibut;"lemongrass &amp; ginger tea crusted, cucumber zucchini ribbon salad, asparagus, honey stone ground vinaigrette, dandelion honey
";40
6;Pan Seared Red Snapper;"red lentil salad, avocado pomelo pomegranate salsa, green chick pea hummus
";38
6;Gulf Grouper;"agave tequila glazed sweet potatoes, hominy, epazote, fish bits, salsa verde
";38
6;Red Snapper (from Gulf of Mexico);hickory grilled, italian verde;38
6;Flounder(from Gulf of Mexico);southern cornmeal crusted, gribiche;42
7;Red Dragon ;Spicy tuna tartare, tuna tataki, cucumber, scallions, sesame dressing. ;16
7;Edamame;Steamed or grilled. Served with ponzu.;8
7;Spicy Hotate;Spicy scallop, avocado, crab salad, tobiko, tempura flakes, eel sauce, sriracha.;17
7;Kadoma Tuna;Spicy tuna tartare, tempura rice cake, avocado, jalapeno, tobiko, sesame seeds, eel sauce.;17
7;Spiro Roll;Spicy tuna tartare, sake, tempura asparagus, avocado, spicy aioli, chili powder.;16
7;Miso Soup;;8
7;Chili Miso Soup;;8
7;Grilled Shishito Peppers;Served With Ponzu.;9
7;Edamame;Steamed or grilled. Served with ponzu.;8
7;Green Beans;Choose between tempura fried or grilled green beans.;8
7;Rock Shrimp;Tempura fried shrimp tossed in a yuzu aoli.;16
7;Tempura Platter;;13
7;Soft Shell Crab;;13
7;Agedashi Tofu;;9
7;Hawaiian Kelp ;;14
7;Jinsei Salad;;15
7;Baby Greens;;7
7;Wakame;;9
7;Spider Salad ;;14
7;Jinseviche;Sake, tuna tataki, tako, ebi, mango, cucumber, red onion, cilantro, wakamezu.;16
7;Kadoma Tuna;Spicy tuna tartare, tempura rice cake, avocado, jalapeno, tobiko, sesame seeds, eel sauce.;17
7;Poké;Tuna, avocado, cucumber, tomato, cilantro, scallions, spicy sesame, ponzu sauce, served on endive.;16
7;Somatsu;Tuna, avocado, asparagus, mint, yamagobo, cithai sauce, wrapped with cucumber.;16
7;Yellowtail Serrano;Gluten free. Hamachi, serrano, cilantro, yuzu soy.;19
7;Hamachi Fig;Hamachi sashimi lightly tossed in a fig sauce with rum raisins, and serrano peppers then topped with fried lotus root.;16
7;Maguro Ringo;"Maguro tossed in anchovy sauce. served with sliced honey crisp apples, and garnished with goat cheese.
";16
7;Grouper Buns;Tempura grouper, Asian slaw, served with crispy lotus root.;19
7;Hamachi Kama;Lightly seasoned hamachi collar, baked and broiled, served with ponzu.;21
7;Beef Sliders;Lettuce, mayo, tonkatsu sauce, served with tempura sweet potato fries.;19
7;Beef Wrapped Asparagus;Kobe beef, asparagus, Japanese BBQ sauce.;19
7;Tebasaki Wings;Twice fried wings tossed in a savory sesame ginger sauce.;13
7;Tochiru Buns;Kobe flank steak, iceberg lettuce, mayo, caramalized onions, and served with crispy lotus root.;19
7;Nikko;Smoked Salmon, unagi, tamago, asparagus, avocado, cream cheese, tempura fried, topped with eel sauce.;16
7;Hatsu;Beef, hot sesame, olive oil, ginger, avocado, cucumber scallions, cilantro, topped with Japanese bbq sauce and sriracha.;19
7;Jarijari ;Tempura shrimp, kani, avocado, cucumber, yamagobo, tempura flakes, eel sauce.;16
7;Jinsei Special;Maguro, hamachi, masago, jalapeno, cilantro, cucumber, avocado.;15
7;Lobster ;Tempura lobster, masago, tempura asparagus, cucumber, avocado, eel sauce.;19
7;Sachihoko ;Tempura shrimp, kani, avocado, cucumber, yamagobo, unagi, tobiko, eel sauce.;17
7;Spicy Hotate;Spicy scallop, avocado, crab salad, tobiko, tempura flakes, eel sauce, sriracha.;17
7;Suteki ;Smoked salmon, avocado, cream cheese, honey crisp apple, squid ink tobiko, soy-mirin.;16
7;Bangkok;Maguro, hamachi, jalapeno, cilantro, avocado, potato matchsticks, sweet and spicy Thai sauce.;16
7;Bubblegum ;Tempura shrimp, maguro, ebi, avocado, wasabi aioli, sriracha.;16
7;Ginger Albacore ;Maguro, hamachi, jalapeno, cilantro, topped with avocado and ginger albacore, scallions, ponzu sauce.;16
7;Hamajiku ;Hamachi, avocado, cucumber, rum raisins, crispy lotus root, fig sauce, serrano.;16
7;Island;Japanese red snapper, avocado, asparagus, mango, wasabi tobiko, sriracha. Gluten-free.;16
7;Jinsei Special;Maguro, hamachi, masago, jalapeno, cilantro, cucumber, avocado.;16
7;Kiiro ;Salmon, avocado, cucumber, topped with octopus, squid, golden tobiko, was vice sauce.;16
7;Red Dragon ;Spicy tuna tartare, tuna tataki, cucumber, scallions, sesame dressing. ;16
7;Red Spider ;Tempura soft shell crab, tobiko, cucumber, avocado, eel sauce.;16
7;Spiro Roll;Spicy tuna tartare, sake, tempura asparagus, avocado, spicy aioli, chili powder.;16
7;Albacore;White tuna.;6
7;Ebi;Shrimp.;5
7;Hamachi;Yellowtail.;6
7;Ika;Squid.;5
7;Ikura;Salmon roe.;6
7;Kani;Crab.;5
7;Masago;Gluten free. Capelin roe.;5
7;Sake;Salmon.;6
7;Sake Kunsei;Smoked salmon.;5
7;Tako;Octopus.;6
7;Tobiko;Gluten-free. Flying fish roe.;5
7;Tuna Tataki;Seared tuna.;6
7;Amaebi;Sweet shrimp.;7
7;Amaebi;Sweet shrimp.;7
7;Foie Gras-2 Pc;Duck liver.;10
7;Hotate;Scallop.;7
7;Maguro;Tuna.;7
7;Sake Toro;Salmon belly.;7
7;Spicy Hotate;Spicy scallop.;8
7;Hamachi Toro;Yellowtail belly.;7
7;Tuna Tataki;Seared tuna.;6
7;Unagi;Freshwater eel.;7
7;Chef Select;;60
7;Chirashi Bowl;;50
8;Chorizo;;2.49
8;Chicken (Pollo);;2.49
8;Breaded Chicken (Milanesa de Pollo);;2.49
8;Steak (Asada);;2.49
8;Mixed Meat (Campechano);;2.49
8;Chicken (Pollo);;7.99
8;Steak (Asada);;7.99
8;Mixed Meat;;7.99
8;Chorizo (Mexican Sausage);;6.99
9;2 Piece Batter Dipped Fish Meal;Two of our famous batter dipped fish fillets, golden on the outside tender on the inside. Served with your choice of two sides and hush puppies.;8.79
9;3 Piece Batter Dipped Fish Meal;Three of our famous batter dipped fish fillets, golden on the outside tender on the inside. Served with your choice of two sides and hush puppies.;9.99
9;4 Piece Batter Dipped Fish Meal;Four of our famous batter dipped fish fillets, golden on the outside tender on the inside. Served with your choice of two sides and hush puppies.;10.99
9;"2 Piece Fish &amp; 6 Piece Butterfly Shrimp Meal";Two batter dipped fish fillets and six butterfly shrimp served with your choice of two sides and hush puppies.;10.49
9;2 Piece Catfish Meal;Two hand-breaded catfish fillets served with your choice of two sides and hush puppies.;9.79
9;Catfish Feast;Hand-breaded catfish fillets served with your choice of three sides and hush puppies.;11.59
9;15 Piece Butterfly Shrimp Meal;A plentiful portion of our butterfly shrimp served with your choice of two sides and hush puppies.;9.09
9;Deluxe Seafood Platter;For those seeking seafood variety, we combine two fish fillets, six shrimp, two seafood stuffed crab shells with your choice of two sides and hush puppies.;11.49
9;Supreme Sampler;Two pieces of our famous batter dipped fish, two chicken tenders, and six butterfly shrimp. Served with your choice of two sides and hush puppies.;10.99
9;"White Fish, Shrimp, &amp; Crab Meal";Our southern-style white fish, four butterfly shrimp and a stuffed seafood crab shell served with your choice of two sides and hush puppies.;11.49
9;"2 Piece Fish &amp; 2 Piece Chicken Meal";Two pieces of batter dipped fish and two chicken tenders, served with your choice of two sides and hush puppies.;9.99
9;4 Piece Chicken Meal;Four crispy breaded chicken tenders with your choice of two sides and hush puppies. Perfect for dipping in D’s delicious honey mustard!;9.79
9;10 Piece Fish Family Meal;Ten of our famous batter dipped fish fillets with eight hush puppies and your choice of two family-style sides.;29.99
9;14 Piece Chicken Family Meal;Fourteen of our breaded chicken tenders with eight hush puppies and your choice of two family-style sides.;29.99
9;Seafood Feast;Twelve pieces of our famous batter dipped fish, twelve crispy butterfly shrimp, three seafood stuffed crab shells, twelve hush puppies and your choice of two family-style sides.;36.99
9;Grilled Tilapia Meal;Kick up the flavor with seasoned tilapia served on a bed of rice with your choice of two sides and a breadstick.;9.49
9;"Grilled White Fish &amp; Shrimp Skewer Meal";A fillet of our delicious grilled white fish served alongside a skewer of succulent grilled shrimp. Served on a bed of rice with your choice of two sides and breadstick.;10.79
9;Lemon Pepper White Fish Meal;A fillet of our tender and flaky white fish, seasoned with pepper and tangy lemon. Served on a bed of rice with your choice of two sides and breadstick.;8.99
9;Shrimp Skewers Meal;Plump seasoned shrimp that are seared to perfection and served on a bed of rice with your choice of two sides and a breadstick.;10.49
9;Wild Alaskan Salmon Meal;Wild Alaskan Salmon seared to perfection and served on a bed of rice with your choice of two sides and a breadstick.;9.99
9;The Giant Fish Sandwich and Side;Two batter dipped fish fillets on a toasty bun with cracklins, tangy tartar sauce, and shredded lettuce;7.99
9;Kid's Batter Dipped Fish Meal;One piece of our famous batter dipped fish served with a choice of one side, hush puppies, and drink.;4.99
9;Kid's Chicken Tenders Meal;Two seasoned and breaded chicken tenders, with a choice of one side, hush puppies, and drink.;4.99
9;Kid's Popcorn Shrimp Meal;A plentiful portion of tender, breaded bite-sized shrimp with a choice of one side, hush puppies, and drink.;4.99
9;Clam Strips;A quarter-pound of our fan-favorite crispy breaded clam strips.;3.99
9;"Clam Strips &amp; Butterfly Shrimp";A delicious combination of crispy breaded clam strips and butterfly shrimp.;4.99
9;Jalapeño Poppers;Golden fried jalapeños and cheese that’s just begging to be dipped in ranch, will start your meal with a kick.;3.99
9;Mozzarella Sticks;Crispy yet gooey breaded mozzarella sticks, perfect for dipping in tangy marinara sauce.;3.99
9;1 Piece Batter Dipped Fish;Add one piece of our famous batter dipped fish to any meal.;2.69
9;2 Piece Batter Dipped Fish;Add two pieces of our famous batter dipped fish to any meal.;4.99
9;2 Piece Chicken;Looking for surf and turf? Add two pieces of our breaded chicken tenders to any meal.;3.59
9;4 Piece Chicken;Looking for surf and turf? Add four pieces of our breaded chicken tenders to any meal.;5.49
9;6 Piece Butterfly Shrimp;Customize your meal by adding six breaded butterfly shrimp to any meal.;2.99
9;12 Piece Butterfly Shrimp;Customize your meal by adding twelve breaded butterfly shrimp to any meal.;4.99
9;Grilled Shrimp Skewer;One fire-grilled shrimp skewer is the perfect addition to any meal.;3.69
9;6 Hush Puppies;Our famous golden brown hush puppies are made from a batter that’s freshly prepared and hand scooped with care. They are perfectly paired with our seafood meals.;2.99
9;Cheesecake;A rich, creamy cheesecake with a graham cracker crust.;2.99
9;Funnel Cake Stix;A twist on a popular state fair favorite in an easy-to-share serving, these sweet and delicious funnel cake stix are the perfect finish to any Captain D's meal.;2.99
9;Baked Potato;A generous sized potato cooked to fluffy perfection and then served with butter and sour cream.;3.19
9;Loaded Baked Potato;A perfectly baked potato, loaded with cheese and bacon.;4.19
9;Broccoli;Tender broccoli florets steamed to order.;2.49
9;Coleslaw;Fresh cabbage combined with Captain D’s own signature sweet slaw dressing with a delicate blend of sweet and savory flavors.;2.49
9;Corn on the Cob;Simply sweet corn on the cob steamed and served hot.;3.19
9;French Fries;Crispy cut french fries.;2.49
9;Fried Okra;"A simple, southern classic; slices of okra in southern-style breading fried to a golden brown.";3.19
9;Green Beans;Green beans slow cooked with country ham and served hot.;2.49
9;"Mac &amp; Cheese";Classic home-style macaroni and cheese prepared with delicate Cheddar cheese sauce and tender noodles.;3.19
9;Bottled Water;Purified Drinking Water;1.99
9;Gallon of Sweet Tea;A gallon of D's famous sweet tea.;4.79
9;Gallon of Unsweet Tea;A gallon of D's famous unsweet tea.;4.79
9;Kid's Soft Drink;Choice of Pepsi, Diet Pepsi, Mountain Dew, Dr. Pepper, Sierra Mist, Sweet Tea, Unsweet Tea.;1.49
9;Large Soft Drink;Choice of Pepsi, Diet Pepsi, Mountain Dew, Dr. Pepper, Sierra Mist, Sweet Tea, Unsweet Tea.;2.69
9;Medium Soft Drink;Choice of Pepsi, Diet Pepsi, Mountain Dew, Dr. Pepper, Sierra Mist, Sweet Tea, Unsweet Tea.;2.49
9;Small Soft Drink;Choice of Pepsi, Diet Pepsi, Mountain Dew, Dr. Pepper, Sierra Mist, Sweet Tea, Unsweet Tea.;2.29
10;Grilled Shrimp Salad;;12
10;Chef Salad;;10
10;Grilled Chicken Salad;;11
10;Cajun Crab Legs;Most popular. Crab cluster, ten shrimp, sausage, boiled eggs, potatoes, and corn. Choice of sauce.;27
10;Shrimp Peaux Boy;Most popular. Fried or grilled. Served with fries.;10
10;Chicken Peaux Boy;"Fried or grilled. Served with fries.
";8
10;Swamp Thang Peaux Boy;"Cajun fish fillet and fried shrimp. Served with fries.
";13
10;Cajun Fish Peaux Boy;"Fried or grilled. Served with fries.
";9
10;Smoked Andouille Sausage Peaux Boy;"Grilled. Served with fries.
";8
10;Crescent City Wings;Your choice of sauce.;8
10;Bayou Burger;;9
10;"Shrimp &amp; Grits";;6.5
10;Bistro Fries;Your choice of style.;12
10;Quesadilla;"Your choice of style.
";11
10;Nawlins Gumbo;"Your choice of style.
";12
10;"Cajun Corn &amp; Potatoes";;3
10;Cheese Grits;;3
10;Waffle Fries;;3
10;Fried Okra;;3
11;Build Your Own Bundle;Select your favorite flavors!;0
11;Ben and Jerry's Chocolate Chip Cookie Dough;Big delicious chunks of chocolate chip cookie dough surrounded by creamy vanilla ice cream.  16oz;7.99
11;Ben and Jerry's Half Baked;A delectable dance of Chocolate Chip Cookie Dough and Chocolate Fudge Brownie. Vanilla ice cream and chocolate ice cream with chunks of cookie dough and fudge brownies—it’s hard to imagine a better combination.  16oz;7.99
11;Ben and Jerry's Tonight Dough;Caramel and chocolate ice creams with crunchy chocolate cookie swirls and gobs of chocolate chip cookie dough and peanut butter cookie dough. Its indulgence is simply over the top.  16oz;7.99
11;Ben and Jerry's Americone Dream;Vanilla ice cream with fudge-covered waffle cone pieces and a caramel swirl.  16oz;7.99
11;Ben and Jerry's Strawberry Cheesecake;Strawberry cheesecake ice cream with strawberries and a graham cracker swirl. 16oz;7.99
11;Ben and Jerry's Chocolate Chip Cookie Dough;Big delicious chunks of chocolate chip cookie dough surrounded by creamy vanilla ice cream.  16oz;7.99
11;Ben and Jerry's Half Baked;A delectable dance of Chocolate Chip Cookie Dough and Chocolate Fudge Brownie. Vanilla ice cream and chocolate ice cream with chunks of cookie dough and fudge brownies—it’s hard to imagine a better combination.  16oz;7.99
11;Ben and Jerry's Chocolate Fudge Brownie;Fudgy chunks of brownie goodness mixed into dark and rich chocolate ice cream. Sounds like a dream.  16oz;7.99
11;Ben and Jerry's Tonight Dough;Caramel and chocolate ice creams with crunchy chocolate cookie swirls and gobs of chocolate chip cookie dough and peanut butter cookie dough. Its indulgence is simply over the top.  16oz;7.99
11;Ben and Jerry's Americone Dream;Vanilla ice cream with fudge-covered waffle cone pieces and a caramel swirl.  16oz;7.99
11;Ben and Jerry's Strawberry Cheesecake;Strawberry cheesecake ice cream with strawberries and a graham cracker swirl. 16oz;7.99
11;"Ben and Jerry's Milk &amp; Cookies";Vanilla ice cream with a chocolate cookie swirl, chocolate chip and chocolate chocolate chip cookies. Cookie madness, mixed with vanilla ice cream—has your inner cookie monster exploded with joy yet? 16oz;7.99
11;Ben and Jerry's Mint Chocolate Cookie;A perky peppermint ice cream with plentiful chunks of chocolate sandwich cookies.  16oz;7.99
11;"Ben &amp; Jerry's Netflix &amp; Chilll'd™";Peanut Butter ice cream with sweet and salty pretzel swirls and fudge brownie pieces. 16 oz.;7.99
11;"Ben &amp; Jerry's Phish Food";"Chocolate ice cream with gooey marshmallow swirls &amp; caramel swirls &amp; fudge fish. 16 oz.";7.99
11;"Ben &amp; Jerry's Topped Salted Caramel Brownie";"Ben &amp; Jerry's Vanilla ice cream with salted caramel swirls &amp; fudge brownies topped with caramel cups and topped with chocolatey ganache. 15.2 oz.
";7.99
11;"Ben &amp; Jerry's Cherry Garcia";"Cherry Ice Cream with cherries and fudge flakes. A euphoric tribute to guitarist Jerry Garcia &amp; Grateful Dead fans everywhere. 16 oz.
";7.99
11;"Ben &amp; Jerry's Non-Dairy Chocolate Fudge Brownie";"Chocolate Non-Dairy Frozen Dessert with Fudge Brownies. Made with Almond Milk. 16 oz.
";7.99
11;"Ben &amp; Jerry's Non Dairy P.B. &amp; Cookies";"Vanilla non-dairy frozen dessert with chocolate sandwich cookies &amp; crunchy peanut butter swirls. Certified Vegan. 16 oz.
";7.99
11;"Breyers Cookies &amp; Cream 16 oz";Dive into Breyers® rich and creamy vanilla loaded with scrumptious, crème-filled chocolate cookie pieces in Breyers® Cookies and Cream, now with 20% more cookie pieces. 16 oz.;5.19
11;Breyers Vanilla Chocolate Strawberry 48 oz;"Vanilla ice cream, chocolate ice cream, strawberry ice cream. All in one?! Oh my! The Breyers take on the classic Neopolitan ice cream is the best of three worlds. 48 oz - a great size for the whole family.
";8.99
11;Breyers Natural Vanilla 48 oz;"Our original vanilla ice cream. The way vanilla should taste! Breyers Natural Vanilla is made with fresh cream, sugar, milk, and Rainforest Alliance Certified vanilla beans. 48 oz - a great size for the whole family.
";8.99
11;Breyers Reese's 16 oz;"Breyers joins forces with America's favorite peanut butter chocolate candy to bring you Breyers Reese's Peanut Butter! Loaded with chunks of 100% real reese's peanut butter cups and a rich fudge swirl. 16 oz.
";5.19
11;Magnum Double Caramel Ice Cream Bars 3ct;"A sweet delight featuring two layers of decadent chocolate. Velvety Madagascan vanilla bean ice cream is dipped in a gooey chocolatey coating, followed by a rich caramel sauce and covered again in a cracking milk chocolate shell. Made with Belgian chocolate. 3 bars in a box.
";7.99
11;Talenti Salted Caramel Truffle Layers;Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles.;8.99
11;Talenti Layers Confetti Cookie Gelato;"Vanilla gelato​, a layer of vanilla cookie pieces, followed by​ pink frosting​, another layer of vanilla gelato​, and a final layer of rainbow sprinkles​.
";8.99
11;Talenti Roman Raspberry Sorbetto 16 oz;"Packed with raspberries, this non-dairy, vegan sorbetto is intensely flavorful. With hints of lemon, it's the perfect balance of tang and sweetness. 16 oz.
";7.99
11;Talenti Caramel Cookie Crunch Gelato 16 oz;"We blend chocolate cookies into our delicious sweet cream gelato, then add a swirl of our one-of-a-kind dulce de leche. 16 oz. 
";7.99
12;Build Your Own Bundle;Select your favorite flavors!;0
12;Ben and Jerry's Chocolate Chip Cookie Dough;Big delicious chunks of chocolate chip cookie dough surrounded by creamy vanilla ice cream.  16oz;7.99
12;Ben and Jerry's Half Baked;A delectable dance of Chocolate Chip Cookie Dough and Chocolate Fudge Brownie. Vanilla ice cream and chocolate ice cream with chunks of cookie dough and fudge brownies—it’s hard to imagine a better combination.  16oz;7.99
12;Ben and Jerry's Tonight Dough;Caramel and chocolate ice creams with crunchy chocolate cookie swirls and gobs of chocolate chip cookie dough and peanut butter cookie dough. Its indulgence is simply over the top.  16oz;7.99
12;Ben and Jerry's Americone Dream;Vanilla ice cream with fudge-covered waffle cone pieces and a caramel swirl.  16oz;7.99
12;Ben and Jerry's Strawberry Cheesecake;Strawberry cheesecake ice cream with strawberries and a graham cracker swirl. 16oz;7.99
12;Ben and Jerry's Chocolate Chip Cookie Dough;Big delicious chunks of chocolate chip cookie dough surrounded by creamy vanilla ice cream.  16oz;7.99
12;Ben and Jerry's Half Baked;A delectable dance of Chocolate Chip Cookie Dough and Chocolate Fudge Brownie. Vanilla ice cream and chocolate ice cream with chunks of cookie dough and fudge brownies—it’s hard to imagine a better combination.  16oz;7.99
12;Ben and Jerry's Chocolate Fudge Brownie;Fudgy chunks of brownie goodness mixed into dark and rich chocolate ice cream. Sounds like a dream.  16oz;7.99
12;Ben and Jerry's Tonight Dough;Caramel and chocolate ice creams with crunchy chocolate cookie swirls and gobs of chocolate chip cookie dough and peanut butter cookie dough. Its indulgence is simply over the top.  16oz;7.99
12;Ben and Jerry's Americone Dream;Vanilla ice cream with fudge-covered waffle cone pieces and a caramel swirl.  16oz;7.99
12;Ben and Jerry's Strawberry Cheesecake;Strawberry cheesecake ice cream with strawberries and a graham cracker swirl. 16oz;7.99
12;"Ben and Jerry's Milk &amp; Cookies";Vanilla ice cream with a chocolate cookie swirl, chocolate chip and chocolate chocolate chip cookies. Cookie madness, mixed with vanilla ice cream—has your inner cookie monster exploded with joy yet? 16oz;7.99
12;Ben and Jerry's Mint Chocolate Cookie;A perky peppermint ice cream with plentiful chunks of chocolate sandwich cookies.  16oz;7.99
12;"Ben &amp; Jerry's Netflix &amp; Chilll'd™";Peanut Butter ice cream with sweet and salty pretzel swirls and fudge brownie pieces. 16 oz.;7.99
12;"Ben &amp; Jerry's Phish Food";"Chocolate ice cream with gooey marshmallow swirls &amp; caramel swirls &amp; fudge fish. 16 oz.";7.99
12;"Ben &amp; Jerry's Topped Salted Caramel Brownie";"Ben &amp; Jerry's Vanilla ice cream with salted caramel swirls &amp; fudge brownies topped with caramel cups and topped with chocolatey ganache. 15.2 oz.
";7.99
12;"Ben &amp; Jerry's Cherry Garcia";"Cherry Ice Cream with cherries and fudge flakes. A euphoric tribute to guitarist Jerry Garcia &amp; Grateful Dead fans everywhere. 16 oz.
";7.99
12;"Ben &amp; Jerry's Non-Dairy Chocolate Fudge Brownie";"Chocolate Non-Dairy Frozen Dessert with Fudge Brownies. Made with Almond Milk. 16 oz.
";7.99
12;"Ben &amp; Jerry's Non Dairy P.B. &amp; Cookies";"Vanilla non-dairy frozen dessert with chocolate sandwich cookies &amp; crunchy peanut butter swirls. Certified Vegan. 16 oz.
";7.99
12;"Breyers Cookies &amp; Cream 16 oz";Dive into Breyers® rich and creamy vanilla loaded with scrumptious, crème-filled chocolate cookie pieces in Breyers® Cookies and Cream, now with 20% more cookie pieces. 16 oz.;5.19
12;Breyers Vanilla Chocolate Strawberry 48 oz;"Vanilla ice cream, chocolate ice cream, strawberry ice cream. All in one?! Oh my! The Breyers take on the classic Neopolitan ice cream is the best of three worlds. 48 oz - a great size for the whole family.
";8.99
12;Breyers Natural Vanilla 48 oz;"Our original vanilla ice cream. The way vanilla should taste! Breyers Natural Vanilla is made with fresh cream, sugar, milk, and Rainforest Alliance Certified vanilla beans. 48 oz - a great size for the whole family.
";8.99
12;Breyers Reese's 16 oz;"Breyers joins forces with America's favorite peanut butter chocolate candy to bring you Breyers Reese's Peanut Butter! Loaded with chunks of 100% real reese's peanut butter cups and a rich fudge swirl. 16 oz.
";5.19
12;Magnum Double Caramel Ice Cream Bars 3ct;"A sweet delight featuring two layers of decadent chocolate. Velvety Madagascan vanilla bean ice cream is dipped in a gooey chocolatey coating, followed by a rich caramel sauce and covered again in a cracking milk chocolate shell. Made with Belgian chocolate. 3 bars in a box.
";7.99
12;Talenti Salted Caramel Truffle Layers;Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles.;8.99
12;Talenti Layers Confetti Cookie Gelato;"Vanilla gelato​, a layer of vanilla cookie pieces, followed by​ pink frosting​, another layer of vanilla gelato​, and a final layer of rainbow sprinkles​.
";8.99
12;Talenti Roman Raspberry Sorbetto 16 oz;"Packed with raspberries, this non-dairy, vegan sorbetto is intensely flavorful. With hints of lemon, it's the perfect balance of tang and sweetness. 16 oz.
";7.99
12;Talenti Caramel Cookie Crunch Gelato 16 oz;"We blend chocolate cookies into our delicious sweet cream gelato, then add a swirl of our one-of-a-kind dulce de leche. 16 oz. 
";7.99
13;Let There Be Buns;American beef patty topped with your favorite choice of toppings! Served on a bun.;8.79
13;Classic Bunrise Burger;American beef patty topped with lettuce, tomato, onion, and pickles. Served on a bun.;8.79
13;Break Of Day Bacon Burger;American beef patty topped with melted cheese, layers of crispy bacon, lettuce, tomato, onion, and pickles. Served on a bun.;9.39
13;Crack-Of Dawn Cheese Burger;American beef patty topped with melted cheese, lettuce, tomato, onion, and pickles. Served on a bun.;9.29
13;Rise Of The BBQ Burger;American beef patty topped with melted cheese, barbecue sauce, and caramelized onions. Served on a bun.;9.39
13;Jalapeno Sunup Burger;American beef patty topped with melted cheese, jalapenos, lettuce, tomato, onion, and pickles. Served on a bun.;9.39
13;Peep Of Day French Fries Burger;American beef patty topped with fries, caramelized onions, ketchup, lettuce, tomato, onion, and pickles. Served on a bun.;10.39
13;Cockcrow Cheese Double Burger;Two American beef patties topped with melted cheese, lettuce, tomato, onion, and pickles. Served on a bun.;10.39
13;Fries And Shine;(Vegetarian) Idaho potato fries cooked until golden brown and garnished with salt.;5.49
13;Ranchero Morn Fries;(Vegetarian) Idaho potato fries cooked until golden brown and garnished with ranch.;6.59
13;Cheesy Morning Fries;(Vegetarian) Idaho potato fries cooked until golden brown and garnished with salt and melted cheddar cheese.;6.59
13;Cheery Chili Cheese Fries;Idaho potato fries cooked until golden brown and garnished with salt, melted cheddar cheese, and chili sauce.;6.59
13;"R&amp;C Combo Fries";Idaho potato fries cooked until golden brown and garnished with ranch and cheese.;6.59
13;Canned Soda ;Your choice of soda, served cold. ;1.79
13;Gallon Juice;Juice by the gallon, served cold. ;7.69
14;Frozen Strawberry Lemonade;130 Cal. Strawberry fruit blend, our Agave Lemonade blend and fresh strawberries blended with ice. Allergens: none;4.19
14;Broccoli Cheddar Soup;Bowl (360 Cal.), Cup (230 Cal.), Bread Bowl (900 Cal.), Group (800 Cal.) Chopped broccoli, shredded carrots and select seasonings simmered in a velvety smooth cheese sauce. Allergens: Contains Wheat, Milk;6.49
14;"NEW Mango Yuzu Citrus - With Guarana &amp; Caffeine";Regular (330 Cal.), Large (500 Cal.) Signature Craft Agave Lemonade, Caffeine, Coffee Extract, Guarana Extract, Mango, Yuzu and Citrus Flavors. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;4.59
